date,open,high,low,close,volume,adjusted_close
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300,169.66810607910156
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,71160100,170.56910705566406
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,54288300,169.15333557128906
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,57388400,168.02464294433594
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,60273300,171.5888671875
2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,65672700,169.7770233154297
2024-04-01,171.19000244140625,171.25,169.47999572753906,170.02999877929688,46240500,168.34144592285156
2024-04-02,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,49329500,167.1632537841797
2024-04-03,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,47691700,167.9652099609375
2024-04-04,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,53704400,167.14346313476562
2024-04-05,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,42104800,167.89590454101562
2024-04-08,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,37425500,166.77713012695312
2024-04-09,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,42373800,167.98501586914062
2024-04-10,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,49709300,166.11378479003906
2024-04-11,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,91070300,173.3016815185547
2024-04-12,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,101670900,174.7966766357422
2024-04-15,175.36000061035156,176.6300048828125,172.5,172.69000244140625,73531800,170.97500610351562
2024-04-16,171.75,173.75999450683594,168.27000427246094,169.3800048828125,73711200,167.69789123535156
2024-04-17,169.61000061035156,170.64999389648438,168.0,168.0,50901200,166.33160400390625
2024-04-18,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,43122900,165.38113403320312
2024-04-19,166.2100067138672,166.39999389648438,164.0800018310547,165.0,68149400,163.3613739013672
2024-04-22,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,48116400,164.1930694580078
2024-04-23,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,49537800,165.2425079345703
2024-04-24,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,48251800,167.34146118164062
2024-04-25,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,50558300,168.20285034179688
2024-04-26,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,44838400,167.61866760253906
2024-04-29,173.3699951171875,176.02999877929688,173.10000610351562,173.5,68169400,171.77696228027344
2024-04-30,173.3300018310547,174.99000549316406,170.0,170.3300018310547,65934800,168.6384735107422
2024-05-01,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,50383100,167.61866760253906
2024-05-02,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,94214900,171.31166076660156
2024-05-03,186.64999389648438,187.0,182.66000366210938,183.3800048828125,163224100,181.55886840820312
2024-05-06,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,78569700,179.90545654296875
2024-05-07,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,77305800,180.5885772705078
2024-05-08,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,45057100,180.9252166748047
2024-05-09,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,48983000,182.73704528808594
2024-05-10,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,50759500,181.4779510498047
2024-05-13,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,72044800,184.68020629882812
2024-05-14,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,52393600,185.8203582763672
2024-05-15,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,70400000,188.09068298339844
2024-05-16,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,52845200,188.20965576171875
2024-05-17,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,41282900,188.2393798828125
2024-05-20,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,44361300,189.39930725097656
2024-05-21,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,42309400,190.69808959960938
2024-05-22,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,34648500,189.2605438232422
2024-05-23,190.97999572753906,191.0,186.6300048828125,186.8800048828125,51005900,185.27505493164062
2024-05-24,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,36327000,188.3484344482422
2024-05-28,191.50999450683594,193.0,189.10000610351562,189.99000549316406,52280100,188.3583526611328
2024-05-29,189.61000061035156,192.25,189.50999450683594,190.2899932861328,53068000,188.65577697753906
2024-05-30,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,49889100,189.6471710205078
2024-05-31,191.44000244140625,192.57000732421875,189.91000366210938,192.25,75158300,190.59893798828125
2024-06-03,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,50080500,192.36366271972656
2024-06-04,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,47471400,192.680908203125
2024-06-05,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,54156800,194.18785095214844
2024-06-06,195.69000244140625,196.5,194.1699981689453,194.47999572753906,41181800,192.80978393554688
2024-06-07,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,53103900,195.1990966796875
2024-06-10,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,97010200,191.4614715576172
2024-06-11,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,172373300,205.3709716796875
2024-06-12,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,198134300,211.24014282226562
2024-06-13,214.74000549316406,216.75,211.60000610351562,214.24000549316406,97862700,212.4001007080078
2024-06-14,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,70122700,210.66514587402344
2024-06-17,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,93728300,214.80921936035156
2024-06-18,217.58999633789062,218.6300048828125,213.0,214.2899932861328,79943300,212.4496307373047
2024-06-20,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,86172500,207.87924194335938
2024-06-21,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,241805100,205.70806884765625
2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,80727000,206.3524932861328
2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,55549700,207.2744903564453
2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,66213200,211.41859436035156
2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,49772700,212.2613067626953
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700,208.81117248535156
2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,60402900,214.88853454589844
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,58046200,218.3782958984375
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,37369800,219.64732360839844
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,60412400,224.3961639404297
2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,59085900,225.86346435546875
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,48076100,226.71607971191406
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,62627700,230.97915649414062
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,64710600,225.61563110351562
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,53046500,228.5601043701172
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,62631300,232.386962890625
2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,43234300,232.80335998535156
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,57345900,226.91436767578125
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600,222.25473022460938
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,49151500,222.3836212158203
2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,48201800,222.03665161132812
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,39960300,223.0775909423828
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,61777600,216.6631622314453
2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,51391200,215.62217712402344
2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,41601300,216.08816528320312
2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,36311800,216.36575317382812
2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,41643800,216.9209442138672
2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,50036300,220.17274475097656
2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,62501000,216.48472595214844
2024-08-02,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,105568600,217.97183227539062
2024-08-05,199.08999633789062,213.5,196.0,209.27000427246094,119548600,207.47279357910156
2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,69660500,205.4502716064453
2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,63516400,208.01805114746094
2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,47161100,211.47808837890625
2024-08-09,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,42201600,214.38291931152344
2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,215.91146850585938
2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,219.62362670898438
2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,220.0703125
2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,223.0479736328125
2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,224.36807250976562
2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,224.2092742919922
2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,224.8246307373047
2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,224.7154541015625
2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,222.85939025878906
2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,225.15219116210938
2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,225.48965454101562
2024-08-27,226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,226.33334350585938
2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,224.80479431152344
2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,228.08021545410156
2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,227.296142578125
2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,221.1124725341797
2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,219.20677185058594
2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,220.72537231445312
2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,219.177001953125
2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,219.2663116455078
2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,218.47227478027344
2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,221.00328063964844
2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,37455600,221.1124725341797
2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,220.84449768066406
2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,214.71046447753906
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,45519300,215.17697143554688
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,219.04795837402344
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,227.16709899902344
2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,226.50205993652344
2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,224.78494262695312
2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,225.67825317382812
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,224.68569946289062
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,225.8271484375
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,226.0951385498047
2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,54541900,231.26637268066406
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,224.52688598632812
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,225.0926513671875
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,223.9908905029297
2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,225.1125030517578
2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,220.04051208496094
2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,224.0901641845703
2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,227.8321075439453
2024-10-10,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,227.33583068847656
2024-10-11,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,225.85691833496094
2024-10-14,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,229.57901000976562
2024-10-15,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,232.1100311279297
2024-10-16,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,230.055419921875
2024-10-17,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,230.4226837158203
2024-10-18,236.17999267578125,236.17999267578125,234.00999450683594,235.0,46431500,233.25148010253906
2024-10-21,234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,36254500,234.720458984375
2024-10-22,233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,38846600,234.1051025390625
2024-10-23,234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,52287000,229.0430145263672
2024-10-24,229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,31109500,228.85446166992188
2024-10-25,229.74000549316406,233.22000122070312,229.57000732421875,231.41000366210938,38802300,229.68820190429688
2024-10-28,233.32000732421875,234.72999572753906,232.5500030517578,233.39999389648438,36087100,231.6634063720703
2024-10-29,233.10000610351562,234.3300018310547,232.32000732421875,233.6699981689453,35417200,231.93138122558594
2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562,47070900,228.38795471191406
2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938,64370100,224.2291259765625
2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938,65276700,221.25143432617188
2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594,44944500,220.35812377929688
2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422,28111300,221.7873992919922
2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312,54561100,221.06285095214844
2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906,42137700,225.7874298095703
2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,38328800,225.51914978027344
2024-11-11,225.0,225.6999969482422,221.5,224.22999572753906,42005600,222.80648803710938
2024-11-12,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,40398300,222.80648803710938
2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,48566200,223.6908416748047
2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312,44923900,226.7711639404297
2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0,47923700,223.5715789794922
2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,44633700,226.57241821289062
2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,36211800,226.8307647705078
2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0,35169600,227.5461883544922
2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,42108300,227.06924438476562
2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,38168300,228.41065979003906
2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,90152800,231.3916015625
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,45986200,233.56771850585938
2024-11-27,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,33498400,233.4385528564453
2024-11-29,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,28481400,235.82333374023438
2024-12-02,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,48137100,238.06895446777344
2024-12-03,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,38861000,241.10951232910156
2024-12-04,242.8699951171875,244.11000061035156,241.25,243.00999450683594,44383900,241.46725463867188
2024-12-05,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,40033900,241.49705505371094
2024-12-06,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,36870600,241.29832458496094
2024-12-09,241.8300018310547,247.24000549316406,241.75,246.75,44649200,245.1835174560547
2024-12-10,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,36914800,246.197021484375
2024-12-11,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,45205800,244.92515563964844
2024-12-12,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,32777500,246.3858184814453
2024-12-13,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,33155300,246.55477905273438
2024-12-16,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,51694800,249.44627380371094
2024-12-17,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,51356400,251.87078857421875
2024-12-18,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,56774100,246.4752655029297
2024-12-19,247.5,252.0,247.08999633789062,249.7899932861328,60882300,248.2042236328125
2024-12-20,248.0399932861328,255.0,245.69000244140625,254.49000549316406,147495300,252.87437438964844
2024-12-23,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,40858800,253.64942932128906
2024-12-24,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,23234700,256.560791015625
2024-12-26,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,27237100,257.3755798339844
2024-12-27,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,42355300,253.96737670898438
2024-12-30,252.22999572753906,253.5,250.75,252.1999969482422,35557500,250.59889221191406
2024-12-31,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,39480700,248.83021545410156
2025-01-02,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,55740700,242.3019256591797
2025-01-03,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,40244100,241.81503295898438
2025-01-06,244.30999755859375,247.3300018310547,243.1999969482422,245.0,45045600,243.44461059570312
2025-01-07,242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,40856000,240.67234802246094
2025-01-08,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,37628900,241.15919494628906
2025-01-10,240.00999450683594,240.16000366210938,233.0,236.85000610351562,61710900,235.3463592529297
2025-01-13,233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,49630700,232.91189575195312
2025-01-14,234.75,236.1199951171875,232.47000122070312,233.27999877929688,39435300,231.7990264892578
2025-01-15,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,39832000,236.35989379882812
2025-01-16,237.35000610351562,238.00999450683594,228.02999877929688,228.25999450683594,71759100,226.81088256835938
2025-01-17,232.1199951171875,232.2899932861328,228.47999572753906,229.97999572753906,68488300,228.51995849609375
2025-01-21,224.0,224.4199981689453,219.3800048828125,222.63999938964844,98070400,221.2265625
2025-01-22,219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,64126500,222.40902709960938
2025-01-23,224.74000549316406,227.02999877929688,222.3000030517578,223.66000366210938,60234800,222.2401123046875
2025-01-24,224.77999877929688,225.6300048828125,221.41000366210938,222.77999877929688,54697900,221.36566162109375
2025-01-27,224.02000427246094,232.14999389648438,223.97999572753906,229.86000061035156,94863400,228.40074157714844
2025-01-28,230.85000610351562,240.19000244140625,230.80999755859375,238.25999450683594,75707600,236.74740600585938
2025-01-29,234.1199951171875,239.86000061035156,234.00999450683594,239.36000061035156,45486100,237.84043884277344
2025-01-30,238.6699981689453,240.7899932861328,237.2100067138672,237.58999633789062,55658300,236.0816650390625
2025-01-31,247.19000244140625,247.19000244140625,233.44000244140625,236.0,100959800,234.50173950195312
2025-02-03,229.99000549316406,231.8300018310547,225.6999969482422,228.00999450683594,73063300,226.56248474121094
2025-02-04,227.25,233.1300048828125,226.64999389648438,232.8000030517578,45067300,231.3220672607422
2025-02-05,228.52999877929688,232.6699981689453,228.27000427246094,232.47000122070312,39620300,230.99415588378906
2025-02-06,231.2899932861328,233.8000030517578,230.42999267578125,233.22000122070312,29925300,231.73939514160156
2025-02-07,232.60000610351562,234.0,227.25999450683594,227.6300048828125,39707200,226.1848907470703
2025-02-10,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,33115600,226.45346069335938
2025-02-11,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,53718400,231.39735412597656
2025-02-12,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,45243300,235.62501525878906
